Id,Sales
1,5610.875144080682
2,4540.891822410383
3,5610.875144080682
4,4540.891822410383
5,5610.875144080682
6,4540.891822410383
7,5610.875144080682
8,7085.736366112784
9,5645.597541841623
10,7085.736366112784
11,5645.597541841623
12,7085.736366112784
13,5645.597541841623
14,7085.736366112784
15,8235.781123507164
16,6974.549813874302
17,8235.781123507164
18,6974.549813874302
19,8235.781123507164
20,6974.549813874302
21,8235.781123507164
22,6928.014791557152
23,6178.468684210291
24,6928.014791557152
25,6178.468684210291
26,6928.014791557152
27,6178.468684210291
28,6928.014791557152
29,5434.42748566689
30,4716.182104263067
31,5434.42748566689
32,4716.182104263067
33,5434.42748566689
34,4716.182104263067
35,5434.42748566689
36,5746.909732550951
37,5024.282546458027
38,5746.909732550951
39,5024.282546458027
40,5746.909732550951
41,5024.282546458027
42,5746.909732550951
43,9118.952874540993
44,8525.136359529233
45,9118.952874540993
46,8525.136359529233
47,9118.952874540993
48,8525.136359529233
49,9118.952874540993
50,7705.602727324402
51,6572.005185817156
52,7705.602727324402
53,6572.005185817156
54,7705.602727324402
55,6572.005185817156
56,7705.602727324402
57,3560.342663653297
58,3224.3413660805395
59,3560.342663653297
60,3224.3413660805395
61,3560.342663653297
62,3224.3413660805395
63,3560.342663653297
64,6227.037864179539
65,5392.341141653783
66,6227.037864179539
67,5392.341141653783
68,6227.037864179539
69,5392.341141653783
70,6227.037864179539
71,6292.2640118051
72,5374.103651329433
73,6292.2640118051
74,5374.103651329433
75,6292.2640118051
76,5374.103651329433
77,6292.2640118051
78,7640.734225845261
79,6487.04911977834
80,7640.734225845261
81,6487.04911977834
82,7640.734225845261
83,6487.04911977834
84,7640.734225845261
85,6121.273901399989
86,5218.733998357001
87,6121.273901399989
88,5218.733998357001
89,6121.273901399989
90,5218.733998357001
91,6121.273901399989
92,8110.406985299553
93,6963.319784744236
94,8110.406985299553
95,6963.319784744236
96,8110.406985299553
97,6963.319784744236
98,8110.406985299553
99,4888.0460003967255
100,4359.208089657969
101,4888.0460003967255
102,4359.208089657969
103,4888.0460003967255
104,4359.208089657969
105,4888.0460003967255
106,4895.362652874706
107,4389.154649161945
108,4895.362652874706
109,4389.154649161945
110,4895.362652874706
111,4389.154649161945
112,4895.362652874706
113,4752.572741722484
114,4222.06092258004
115,4752.572741722484
116,4222.06092258004
117,4752.572741722484
118,4222.06092258004
119,4752.572741722484
